#m: month      
#r cell number     
#c1 compartmet1 lower_gas     
#c2 compartmet2 lower_fine_particle     
#c3 compartmet3 lower_coarse_particle     
#e total emission in this cell (mol/h) 
#rgp: ratio of gas to particle  
#rfcp ratio of fine to coarse particle 
#m r c1 c2 c3 e(mol/h) rgp rfcp
5 40 2 9 10 18.7973268292 1 0
5 41 2 9 10 42.0937077099 1 0
5 42 2 9 10 77.0382574441 1 0
5 43 2 9 10 1.226448916 1 0
5 44 2 9 10 1.2572643917 1 0
5 45 2 9 10 1.9598534593 1 0
5 46 2 9 10 0.5947354425 1 0
5 47 2 9 10 0.8813177472 1 0
5 48 2 9 10 0.3112344694 1 0
5 49 2 9 10 0.1534602054 1 0
5 50 2 9 10 0.9984160151 1 0
5 51 2 9 10 4.024477917 1 0
5 52 2 9 10 55.4675324075 1 0
5 53 2 9 10 125.726439171 1 0
5 54 2 9 10 91.8295778324 1 0
5 55 2 9 10 98.6089824807 1 0
5 56 2 9 10 108.4698807287 1 0
5 57 2 9 10 5.4851222894 1 0
5 58 2 9 10 0.0099225292 1 0
5 59 2 9 10 0.0025453432 1 0
5 60 2 9 10 131.8894803382 1 0
5 61 2 9 10 489.3470013549 1 0
5 62 2 9 10 219.4048915763 1 0
5 63 2 9 10 162.0884845958 1 0
5 64 2 9 10 97.3763634537 1 0
5 65 2 9 10 49.7975172641 1 0
5 66 2 9 10 33.9584545126 1 0
5 67 2 9 10 18.181033506 1 0
5 68 2 9 10 5.5837318116 1 0
5 69 2 9 10 16.0239556055 1 0
5 70 2 9 10 13.4971027906 1 0
5 71 2 9 10 0.9059695881 1 0
5 72 2 9 10 0.0017194938 1 0
5 74 2 9 10 0.0005207786 1 0
5 76 2 9 10 53.8651492595 1 0
5 77 2 9 10 181.8103350595 1 0
5 78 2 9 10 334.6541769532 1 0
5 79 2 9 10 788.8718598453 1 0
5 80 2 9 10 194.7526729399 1 0
5 81 2 9 10 0.0123877511 1 0
5 83 2 9 10 0.8011980501 1 0
5 84 2 9 10 110.3187553016 1 0
5 85 2 9 10 172.5656923574 1 0
5 86 2 9 10 69.6425972499 1 0
5 87 2 9 10 114.0166123825 1 0
5 88 2 9 10 93.0621968594 1 0
5 89 2 9 10 52.3860172207 1 0
5 90 2 9 10 16.3937467104 1 0
5 91 2 9 10 4.992078996 1 0
5 92 2 9 10 73.9567098767 1 0
5 93 2 9 10 212.6255408956 1 0
5 94 2 9 10 170.1004003359 1 0
5 97 2 9 10 0.0224951731 1 0
5 98 2 9 10 2.8596594126 1 0
5 101 2 9 10 9.5527434913 1 0
5 102 2 9 10 157.158008488 1 0
5 103 2 9 10 87.5154652056 1 0
5 104 2 9 10 16.0855865569 1 0
5 107 2 9 10 3.9628485846 1 0
5 108 2 9 10 1.4051775956 1 0
5 109 2 9 10 11.2167683842 1 0
5 110 2 9 10 14.5448235667 1 0
5 111 2 9 10 67.7936687095 1 0
5 112 2 9 10 130.6568613112 1 0
5 113 2 9 10 48.9347001355 1 0
5 114 2 9 10 54.6046990887 1 0
5 115 2 9 10 22.1870183598 1 0
5 116 2 9 10 36.8551038292 1 0
5 117 2 9 10 26.0081157563 1 0
5 118 2 9 10 0.1380525215 1 0
5 121 2 9 10 0.0070258907 1 0
5 126 2 9 10 2.8103557309 1 0
5 127 2 9 10 16.8867835277 1 0
5 128 2 9 10 53.2488343493 1 0
5 129 2 9 10 1.2449382014 1 0
5 131 2 9 10 0.2317310818 1 0
5 132 2 9 10 3.6793462084 1 0
5 133 2 9 10 72.1077813363 1 0
5 134 2 9 10 0.1781125319 1 0
5 135 2 9 10 3.611553781 1 0
5 136 2 9 10 0.9552743491 1 0
5 137 2 9 10 1.072372617 1 0
5 138 2 9 10 17.6879804984 1 0
5 139 2 9 10 44.3740313228 1 0
5 140 2 9 10 14.5448235667 1 0
5 141 2 9 10 5.7378091899 1 0
5 142 2 9 10 0.7580563842 1 0
5 143 2 9 10 0.0118330779 1 0
5 144 2 9 10 0.0278570281 1 0
5 145 2 9 10 0.0532488343 1 0
5 146 2 9 10 0.0089364394 1 0
5 147 2 9 10 0.0184891883 1 0
5 150 2 9 10 0.0014976235 1 0
5 151 2 9 10 10.2923095107 1 0
5 152 2 9 10 3.1369976143 1 0
5 153 2 9 10 3.4698036722 1 0
5 154 2 9 10 22.5567986711 1 0
5 155 2 9 10 0.006594474 1 0
5 156 2 9 10 0.0010230679 1 0
5 157 2 9 10 17.9961352552 1 0
5 158 2 9 10 1.3805252151 1 0
5 159 2 9 10 3.7964455557 1 0
5 160 2 9 10 0.0389505454 1 0
5 161 2 9 10 0.0955274349 1 0
5 162 2 9 10 0.0123261201 1 0
5 163 2 9 10 6.8409978223 1 0
5 164 2 9 10 10.4772023648 1 0
5 165 2 9 10 1.1709815995 1 0
5 166 2 9 10 1.5962324654 1 0
5 167 2 9 10 0.0403064047 1 0
5 168 2 9 10 0.0868991557 1 0
5 169 2 9 10 0.0844339176 1 0
5 170 2 9 10 0.0083817608 1 0
5 171 2 9 10 0.0589804966 1 0
5 175 2 9 10 0.1047720236 1 0
5 176 2 9 10 11.709815995 1 0
5 177 2 9 10 59.2270204397 1 0
5 178 2 9 10 27.7337769973 1 0
5 181 2 9 10 0.2150907789 1 0
5 182 2 9 10 23.2963646905 1 0
5 183 2 9 10 6.1445734688 1 0
5 184 2 9 10 1.1093506482 1 0
5 188 2 9 10 2.3296364691 1 0
5 189 2 9 10 1.3065686131 1 0
5 190 2 9 10 2.5638335445 1 0
5 191 2 9 10 5.2817428483 1 0
5 192 2 9 10 0.4862654538 1 0
5 193 2 9 10 0.0027610504 1 0
5 200 2 9 10 44.0658765661 1 0
5 201 2 9 10 35.7457574984 1 0
5 206 2 9 10 7.3340400363 1 0
5 207 2 9 10 0.4369609625 1 0
5 212 2 9 10 4.5853163362 1 0
5 213 2 9 10 0.3512944798 1 0
5 214 2 9 10 13.3738408879 1 0
5 215 2 9 10 8.1968679584 1 0
5 216 2 9 10 8.3201298611 1 0
5 224 2 9 10 46.0996925638 1 0
5 225 2 9 10 8.0119805011 1 0
5 238 2 9 10 0.1029230951 1 0
5 240 2 9 10 3.1554874394 1 0
6 25 2 9 10 0.3155487439 1 0
6 26 2 9 10 2.2926584379 1 0
6 27 2 9 10 17.1949382844 1 0
6 28 2 9 10 1.4729711024 1 0
6 29 2 9 10 2.6994210978 1 0
6 30 2 9 10 0.3556085925 1 0
6 31 2 9 10 0.1516112768 1 0
6 32 2 9 10 0.1688678353 1 0
6 33 2 9 10 0.2354289389 1 0
6 34 2 9 10 0.0050044046 1 0
6 35 2 9 10 3.9813367907 1 0
6 36 2 9 10 1.1401661238 1 0
6 37 2 9 10 71.4914718228 1 0
6 38 2 9 10 170.1004003359 1 0
6 39 2 9 10 36.0538960649 1 0
6 40 2 9 10 18.7973268292 1 0
6 41 2 9 10 42.0937077099 1 0
6 42 2 9 10 77.0382574441 1 0
6 43 2 9 10 1.226448916 1 0
6 44 2 9 10 1.2572643917 1 0
6 45 2 9 10 1.9598534593 1 0
6 46 2 9 10 0.5947354425 1 0
6 47 2 9 10 0.8813177472 1 0
6 48 2 9 10 0.3112344694 1 0
6 49 2 9 10 0.1534602054 1 0
6 50 2 9 10 0.9984160151 1 0
6 51 2 9 10 4.024477917 1 0
6 52 2 9 10 55.4675324075 1 0
6 53 2 9 10 125.726439171 1 0
6 54 2 9 10 91.8295778324 1 0
6 55 2 9 10 98.6089824807 1 0
6 56 2 9 10 108.4698807287 1 0
6 57 2 9 10 5.4851222894 1 0
6 58 2 9 10 0.0099225292 1 0
6 59 2 9 10 0.0025453432 1 0
6 60 2 9 10 131.8894803382 1 0
6 61 2 9 10 489.3470013549 1 0
6 62 2 9 10 219.4048915763 1 0
6 63 2 9 10 162.0884845958 1 0
6 64 2 9 10 97.3763634537 1 0
6 65 2 9 10 49.7975172641 1 0
6 66 2 9 10 33.9584545126 1 0
6 67 2 9 10 18.181033506 1 0
6 68 2 9 10 5.5837318116 1 0
6 69 2 9 10 16.0239556055 1 0
6 70 2 9 10 13.4971027906 1 0
6 71 2 9 10 0.9059695881 1 0
6 72 2 9 10 0.0017194938 1 0
6 74 2 9 10 0.0005207786 1 0
6 76 2 9 10 53.8651492595 1 0
6 77 2 9 10 181.8103350595 1 0
6 78 2 9 10 334.6541769532 1 0
6 79 2 9 10 788.8718598453 1 0
6 80 2 9 10 194.7526729399 1 0
6 81 2 9 10 0.0123877511 1 0
6 83 2 9 10 0.8011980501 1 0
6 84 2 9 10 110.3187553016 1 0
6 85 2 9 10 172.5656923574 1 0
6 86 2 9 10 69.6425972499 1 0
6 87 2 9 10 114.0166123825 1 0
6 88 2 9 10 93.0621968594 1 0
6 89 2 9 10 52.3860172207 1 0
6 90 2 9 10 16.3937467104 1 0
6 91 2 9 10 4.992078996 1 0
6 92 2 9 10 73.9567098767 1 0
6 93 2 9 10 212.6255408956 1 0
6 94 2 9 10 170.1004003359 1 0
6 97 2 9 10 0.0224951731 1 0
6 98 2 9 10 2.8596594126 1 0
6 101 2 9 10 9.5527434913 1 0
6 102 2 9 10 157.158008488 1 0
6 103 2 9 10 87.5154652056 1 0
6 104 2 9 10 16.0855865569 1 0
6 107 2 9 10 3.9628485846 1 0
6 108 2 9 10 1.4051775956 1 0
6 109 2 9 10 11.2167683842 1 0
6 110 2 9 10 14.5448235667 1 0
6 111 2 9 10 67.7936687095 1 0
6 112 2 9 10 130.6568613112 1 0
6 113 2 9 10 48.9347001355 1 0
6 114 2 9 10 54.6046990887 1 0
6 115 2 9 10 22.1870183598 1 0
6 116 2 9 10 36.8551038292 1 0
6 117 2 9 10 26.0081157563 1 0
6 118 2 9 10 0.1380525215 1 0
6 121 2 9 10 0.0070258907 1 0
6 126 2 9 10 2.8103557309 1 0
6 127 2 9 10 16.8867835277 1 0
6 128 2 9 10 53.2488343493 1 0
6 129 2 9 10 1.2449382014 1 0
6 131 2 9 10 0.2317310818 1 0
6 132 2 9 10 3.6793462084 1 0
6 133 2 9 10 72.1077813363 1 0
6 134 2 9 10 0.1781125319 1 0
6 135 2 9 10 3.611553781 1 0
6 136 2 9 10 0.9552743491 1 0
6 137 2 9 10 1.072372617 1 0
6 138 2 9 10 17.6879804984 1 0
6 139 2 9 10 44.3740313228 1 0
6 140 2 9 10 14.5448235667 1 0
6 141 2 9 10 5.7378091899 1 0
6 142 2 9 10 0.7580563842 1 0
6 143 2 9 10 0.0118330779 1 0
6 144 2 9 10 0.0278570281 1 0
6 145 2 9 10 0.0532488343 1 0
6 146 2 9 10 0.0089364394 1 0
6 147 2 9 10 0.0184891883 1 0
6 150 2 9 10 0.0014976235 1 0
6 151 2 9 10 10.2923095107 1 0
6 152 2 9 10 3.1369976143 1 0
6 153 2 9 10 3.4698036722 1 0
6 154 2 9 10 22.5567986711 1 0
6 155 2 9 10 0.006594474 1 0
6 156 2 9 10 0.0010230679 1 0
6 157 2 9 10 17.9961352552 1 0
6 158 2 9 10 1.3805252151 1 0
6 159 2 9 10 3.7964455557 1 0
6 160 2 9 10 0.0389505454 1 0
6 161 2 9 10 0.0955274349 1 0
6 162 2 9 10 0.0123261201 1 0
6 163 2 9 10 6.8409978223 1 0
6 164 2 9 10 10.4772023648 1 0
6 165 2 9 10 1.1709815995 1 0
6 166 2 9 10 1.5962324654 1 0
6 167 2 9 10 0.0403064047 1 0
6 168 2 9 10 0.0868991557 1 0
6 169 2 9 10 0.0844339176 1 0
6 170 2 9 10 0.0083817608 1 0
6 171 2 9 10 0.0589804966 1 0
6 175 2 9 10 0.1047720236 1 0
6 176 2 9 10 11.709815995 1 0
6 177 2 9 10 59.2270204397 1 0
6 178 2 9 10 27.7337769973 1 0
6 181 2 9 10 0.2150907789 1 0
6 182 2 9 10 23.2963646905 1 0
6 183 2 9 10 6.1445734688 1 0
6 184 2 9 10 1.1093506482 1 0
6 188 2 9 10 2.3296364691 1 0
6 189 2 9 10 1.3065686131 1 0
6 190 2 9 10 2.5638335445 1 0
6 191 2 9 10 5.2817428483 1 0
6 192 2 9 10 0.4862654538 1 0
6 193 2 9 10 0.0027610504 1 0
6 200 2 9 10 44.0658765661 1 0
6 201 2 9 10 35.7457574984 1 0
6 206 2 9 10 7.3340400363 1 0
6 207 2 9 10 0.4369609625 1 0
6 212 2 9 10 4.5853163362 1 0
6 213 2 9 10 0.3512944798 1 0
6 214 2 9 10 13.3738408879 1 0
6 215 2 9 10 8.1968679584 1 0
6 216 2 9 10 8.3201298611 1 0
6 224 2 9 10 46.0996925638 1 0
6 225 2 9 10 8.0119805011 1 0
6 238 2 9 10 0.1029230951 1 0
6 240 2 9 10 3.1554874394 1 0
7 25 2 9 10 0.3155487439 1 0
7 26 2 9 10 2.2926584379 1 0
7 27 2 9 10 17.1949382844 1 0
7 28 2 9 10 1.4729711024 1 0
7 29 2 9 10 2.6994210978 1 0
7 30 2 9 10 0.3556085925 1 0
7 31 2 9 10 0.1516112768 1 0
7 32 2 9 10 0.1688678353 1 0
7 33 2 9 10 0.2354289389 1 0
7 34 2 9 10 0.0050044046 1 0
7 35 2 9 10 3.9813367907 1 0
7 36 2 9 10 1.1401661238 1 0
7 37 2 9 10 71.4914718228 1 0
7 38 2 9 10 170.1004003359 1 0
7 39 2 9 10 36.0538960649 1 0
7 40 2 9 10 18.7973268292 1 0
7 41 2 9 10 42.0937077099 1 0
7 42 2 9 10 77.0382574441 1 0
7 43 2 9 10 1.226448916 1 0
7 44 2 9 10 1.2572643917 1 0
7 45 2 9 10 1.9598534593 1 0
7 46 2 9 10 0.5947354425 1 0
7 47 2 9 10 0.8813177472 1 0
7 48 2 9 10 0.3112344694 1 0
7 49 2 9 10 0.1534602054 1 0
7 50 2 9 10 0.9984160151 1 0
7 51 2 9 10 4.024477917 1 0
7 52 2 9 10 55.4675324075 1 0
7 53 2 9 10 125.726439171 1 0
7 54 2 9 10 91.8295778324 1 0
7 55 2 9 10 98.6089824807 1 0
7 56 2 9 10 108.4698807287 1 0
7 57 2 9 10 5.4851222894 1 0
7 58 2 9 10 0.0099225292 1 0
7 59 2 9 10 0.0025453432 1 0
7 60 2 9 10 131.8894803382 1 0
7 61 2 9 10 489.3470013549 1 0
7 62 2 9 10 219.4048915763 1 0
7 63 2 9 10 162.0884845958 1 0
7 64 2 9 10 97.3763634537 1 0
7 65 2 9 10 49.7975172641 1 0
7 66 2 9 10 33.9584545126 1 0
7 67 2 9 10 18.181033506 1 0
7 68 2 9 10 5.5837318116 1 0
7 69 2 9 10 16.0239556055 1 0
7 70 2 9 10 13.4971027906 1 0
7 71 2 9 10 0.9059695881 1 0
7 72 2 9 10 0.0017194938 1 0
7 74 2 9 10 0.0005207786 1 0
7 76 2 9 10 53.8651492595 1 0
7 77 2 9 10 181.8103350595 1 0
7 78 2 9 10 334.6541769532 1 0
7 79 2 9 10 788.8718598453 1 0
7 80 2 9 10 194.7526729399 1 0
7 81 2 9 10 0.0123877511 1 0
7 83 2 9 10 0.8011980501 1 0
7 84 2 9 10 110.3187553016 1 0
7 85 2 9 10 172.5656923574 1 0
7 86 2 9 10 69.6425972499 1 0
7 87 2 9 10 114.0166123825 1 0
7 88 2 9 10 93.0621968594 1 0
7 89 2 9 10 52.3860172207 1 0
7 90 2 9 10 16.3937467104 1 0
7 91 2 9 10 4.992078996 1 0
7 92 2 9 10 73.9567098767 1 0
7 93 2 9 10 212.6255408956 1 0
7 94 2 9 10 170.1004003359 1 0
7 97 2 9 10 0.0224951731 1 0
7 98 2 9 10 2.8596594126 1 0
7 101 2 9 10 9.5527434913 1 0
7 102 2 9 10 157.158008488 1 0
7 103 2 9 10 87.5154652056 1 0
7 104 2 9 10 16.0855865569 1 0
7 107 2 9 10 3.9628485846 1 0
7 108 2 9 10 1.4051775956 1 0
7 109 2 9 10 11.2167683842 1 0
7 110 2 9 10 14.5448235667 1 0
7 111 2 9 10 67.7936687095 1 0
7 112 2 9 10 130.6568613112 1 0
7 113 2 9 10 48.9347001355 1 0
7 114 2 9 10 54.6046990887 1 0
7 115 2 9 10 22.1870183598 1 0
7 116 2 9 10 36.8551038292 1 0
7 117 2 9 10 26.0081157563 1 0
7 118 2 9 10 0.1380525215 1 0
7 121 2 9 10 0.0070258907 1 0
7 126 2 9 10 2.8103557309 1 0
7 127 2 9 10 16.8867835277 1 0
7 128 2 9 10 53.2488343493 1 0
7 129 2 9 10 1.2449382014 1 0
7 131 2 9 10 0.2317310818 1 0
7 132 2 9 10 3.6793462084 1 0
7 133 2 9 10 72.1077813363 1 0
7 134 2 9 10 0.1781125319 1 0
7 135 2 9 10 3.611553781 1 0
7 136 2 9 10 0.9552743491 1 0
7 137 2 9 10 1.072372617 1 0
7 138 2 9 10 17.6879804984 1 0
7 139 2 9 10 44.3740313228 1 0
7 140 2 9 10 14.5448235667 1 0
7 141 2 9 10 5.7378091899 1 0
7 142 2 9 10 0.7580563842 1 0
7 143 2 9 10 0.0118330779 1 0
7 144 2 9 10 0.0278570281 1 0
7 145 2 9 10 0.0532488343 1 0
7 146 2 9 10 0.0089364394 1 0
7 147 2 9 10 0.0184891883 1 0
7 150 2 9 10 0.0014976235 1 0
7 151 2 9 10 10.2923095107 1 0
7 152 2 9 10 3.1369976143 1 0
7 153 2 9 10 3.4698036722 1 0
7 154 2 9 10 22.5567986711 1 0
7 155 2 9 10 0.006594474 1 0
7 156 2 9 10 0.0010230679 1 0
7 157 2 9 10 17.9961352552 1 0
7 158 2 9 10 1.3805252151 1 0
7 159 2 9 10 3.7964455557 1 0
7 160 2 9 10 0.0389505454 1 0
7 161 2 9 10 0.0955274349 1 0
7 162 2 9 10 0.0123261201 1 0
7 163 2 9 10 6.8409978223 1 0
7 164 2 9 10 10.4772023648 1 0
7 165 2 9 10 1.1709815995 1 0
7 166 2 9 10 1.5962324654 1 0
7 167 2 9 10 0.0403064047 1 0
7 168 2 9 10 0.0868991557 1 0
7 169 2 9 10 0.0844339176 1 0
7 170 2 9 10 0.0083817608 1 0
7 171 2 9 10 0.0589804966 1 0
7 175 2 9 10 0.1047720236 1 0
7 176 2 9 10 11.709815995 1 0
7 177 2 9 10 59.2270204397 1 0
7 178 2 9 10 27.7337769973 1 0
7 181 2 9 10 0.2150907789 1 0
7 182 2 9 10 23.2963646905 1 0
7 183 2 9 10 6.1445734688 1 0
7 184 2 9 10 1.1093506482 1 0
7 188 2 9 10 2.3296364691 1 0
7 189 2 9 10 1.3065686131 1 0
7 190 2 9 10 2.5638335445 1 0
7 191 2 9 10 5.2817428483 1 0
7 192 2 9 10 0.4862654538 1 0
7 193 2 9 10 0.0027610504 1 0
7 200 2 9 10 44.0658765661 1 0
7 201 2 9 10 35.7457574984 1 0
7 206 2 9 10 7.3340400363 1 0
7 207 2 9 10 0.4369609625 1 0
7 212 2 9 10 4.5853163362 1 0
7 213 2 9 10 0.3512944798 1 0
7 214 2 9 10 13.3738408879 1 0
7 215 2 9 10 8.1968679584 1 0
7 216 2 9 10 8.3201298611 1 0
7 224 2 9 10 46.0996925638 1 0
7 225 2 9 10 8.0119805011 1 0
7 238 2 9 10 0.1029230951 1 0
7 240 2 9 10 3.1554874394 1 0
8 25 2 9 10 0.3155487439 1 0
8 26 2 9 10 2.2926584379 1 0
8 27 2 9 10 17.1949382844 1 0
8 28 2 9 10 1.4729711024 1 0
8 29 2 9 10 2.6994210978 1 0
8 30 2 9 10 0.3556085925 1 0
8 31 2 9 10 0.1516112768 1 0
8 32 2 9 10 0.1688678353 1 0
8 33 2 9 10 0.2354289389 1 0
8 34 2 9 10 0.0050044046 1 0
8 35 2 9 10 3.9813367907 1 0
8 36 2 9 10 1.1401661238 1 0
8 37 2 9 10 71.4914718228 1 0
8 38 2 9 10 170.1004003359 1 0
8 39 2 9 10 36.0538960649 1 0
8 40 2 9 10 18.7973268292 1 0
8 41 2 9 10 42.0937077099 1 0
8 42 2 9 10 77.0382574441 1 0
8 43 2 9 10 1.226448916 1 0
8 44 2 9 10 1.2572643917 1 0
8 45 2 9 10 1.9598534593 1 0
8 46 2 9 10 0.5947354425 1 0
8 47 2 9 10 0.8813177472 1 0
8 48 2 9 10 0.3112344694 1 0
8 49 2 9 10 0.1534602054 1 0
8 50 2 9 10 0.9984160151 1 0
8 51 2 9 10 4.024477917 1 0
8 52 2 9 10 55.4675324075 1 0
8 53 2 9 10 125.726439171 1 0
8 54 2 9 10 91.8295778324 1 0
8 55 2 9 10 98.6089824807 1 0
8 56 2 9 10 108.4698807287 1 0
8 57 2 9 10 5.4851222894 1 0
8 58 2 9 10 0.0099225292 1 0
8 59 2 9 10 0.0025453432 1 0
8 60 2 9 10 131.8894803382 1 0
8 61 2 9 10 489.3470013549 1 0
8 62 2 9 10 219.4048915763 1 0
8 63 2 9 10 162.0884845958 1 0
8 64 2 9 10 97.3763634537 1 0
8 65 2 9 10 49.7975172641 1 0
8 66 2 9 10 33.9584545126 1 0
8 67 2 9 10 18.181033506 1 0
8 68 2 9 10 5.5837318116 1 0
8 69 2 9 10 16.0239556055 1 0
8 70 2 9 10 13.4971027906 1 0
8 71 2 9 10 0.9059695881 1 0
8 72 2 9 10 0.0017194938 1 0
8 74 2 9 10 0.0005207786 1 0
8 76 2 9 10 53.8651492595 1 0
8 77 2 9 10 181.8103350595 1 0
8 78 2 9 10 334.6541769532 1 0
8 79 2 9 10 788.8718598453 1 0
8 80 2 9 10 194.7526729399 1 0
8 81 2 9 10 0.0123877511 1 0
8 83 2 9 10 0.8011980501 1 0
8 84 2 9 10 110.3187553016 1 0
8 85 2 9 10 172.5656923574 1 0
8 86 2 9 10 69.6425972499 1 0
8 87 2 9 10 114.0166123825 1 0
8 88 2 9 10 93.0621968594 1 0
8 89 2 9 10 52.3860172207 1 0
8 90 2 9 10 16.3937467104 1 0
8 91 2 9 10 4.992078996 1 0
8 92 2 9 10 73.9567098767 1 0
8 93 2 9 10 212.6255408956 1 0
8 94 2 9 10 170.1004003359 1 0
8 97 2 9 10 0.0224951731 1 0
8 98 2 9 10 2.8596594126 1 0
8 101 2 9 10 9.5527434913 1 0
8 102 2 9 10 157.158008488 1 0
8 103 2 9 10 87.5154652056 1 0
8 104 2 9 10 16.0855865569 1 0
8 107 2 9 10 3.9628485846 1 0
8 108 2 9 10 1.4051775956 1 0
8 109 2 9 10 11.2167683842 1 0
8 110 2 9 10 14.5448235667 1 0
8 111 2 9 10 67.7936687095 1 0
8 112 2 9 10 130.6568613112 1 0
8 113 2 9 10 48.9347001355 1 0
8 114 2 9 10 54.6046990887 1 0
8 115 2 9 10 22.1870183598 1 0
8 116 2 9 10 36.8551038292 1 0
8 117 2 9 10 26.0081157563 1 0
8 118 2 9 10 0.1380525215 1 0
8 121 2 9 10 0.0070258907 1 0
8 126 2 9 10 2.8103557309 1 0
8 127 2 9 10 16.8867835277 1 0
8 128 2 9 10 53.2488343493 1 0
8 129 2 9 10 1.2449382014 1 0
8 131 2 9 10 0.2317310818 1 0
8 132 2 9 10 3.6793462084 1 0
8 133 2 9 10 72.1077813363 1 0
8 134 2 9 10 0.1781125319 1 0
8 135 2 9 10 3.611553781 1 0
8 136 2 9 10 0.9552743491 1 0
8 137 2 9 10 1.072372617 1 0
8 138 2 9 10 17.6879804984 1 0
8 139 2 9 10 44.3740313228 1 0
8 140 2 9 10 14.5448235667 1 0
8 141 2 9 10 5.7378091899 1 0
8 142 2 9 10 0.7580563842 1 0
8 143 2 9 10 0.0118330779 1 0
8 144 2 9 10 0.0278570281 1 0
8 145 2 9 10 0.0532488343 1 0
8 146 2 9 10 0.0089364394 1 0
8 147 2 9 10 0.0184891883 1 0
8 150 2 9 10 0.0014976235 1 0
8 151 2 9 10 10.2923095107 1 0
8 152 2 9 10 3.1369976143 1 0
8 153 2 9 10 3.4698036722 1 0
8 154 2 9 10 22.5567986711 1 0
8 155 2 9 10 0.006594474 1 0
8 156 2 9 10 0.0010230679 1 0
8 157 2 9 10 17.9961352552 1 0
8 158 2 9 10 1.3805252151 1 0
8 159 2 9 10 3.7964455557 1 0
8 160 2 9 10 0.0389505454 1 0
8 161 2 9 10 0.0955274349 1 0
8 162 2 9 10 0.0123261201 1 0
8 163 2 9 10 6.8409978223 1 0
8 164 2 9 10 10.4772023648 1 0
8 165 2 9 10 1.1709815995 1 0
8 166 2 9 10 1.5962324654 1 0
8 167 2 9 10 0.0403064047 1 0
8 168 2 9 10 0.0868991557 1 0
8 169 2 9 10 0.0844339176 1 0
8 170 2 9 10 0.0083817608 1 0
8 171 2 9 10 0.0589804966 1 0
8 175 2 9 10 0.1047720236 1 0
8 176 2 9 10 11.709815995 1 0
8 177 2 9 10 59.2270204397 1 0
8 178 2 9 10 27.7337769973 1 0
8 181 2 9 10 0.2150907789 1 0
8 182 2 9 10 23.2963646905 1 0
8 183 2 9 10 6.1445734688 1 0
8 184 2 9 10 1.1093506482 1 0
8 188 2 9 10 2.3296364691 1 0
8 189 2 9 10 1.3065686131 1 0
8 190 2 9 10 2.5638335445 1 0
8 191 2 9 10 5.2817428483 1 0
8 192 2 9 10 0.4862654538 1 0
8 193 2 9 10 0.0027610504 1 0
8 200 2 9 10 44.0658765661 1 0
8 201 2 9 10 35.7457574984 1 0
8 206 2 9 10 7.3340400363 1 0
8 207 2 9 10 0.4369609625 1 0
8 212 2 9 10 4.5853163362 1 0
8 213 2 9 10 0.3512944798 1 0
8 214 2 9 10 13.3738408879 1 0
8 215 2 9 10 8.1968679584 1 0
8 216 2 9 10 8.3201298611 1 0
8 224 2 9 10 46.0996925638 1 0
8 225 2 9 10 8.0119805011 1 0
8 238 2 9 10 0.1029230951 1 0
8 240 2 9 10 3.1554874394 1 0
9 25 2 9 10 0.3155487439 1 0
9 26 2 9 10 2.2926584379 1 0
9 27 2 9 10 17.1949382844 1 0
9 28 2 9 10 1.4729711024 1 0
9 29 2 9 10 2.6994210978 1 0
9 30 2 9 10 0.3556085925 1 0
9 31 2 9 10 0.1516112768 1 0
9 32 2 9 10 0.1688678353 1 0
9 33 2 9 10 0.2354289389 1 0
9 34 2 9 10 0.0050044046 1 0
9 35 2 9 10 3.9813367907 1 0
9 36 2 9 10 1.1401661238 1 0
9 37 2 9 10 71.4914718228 1 0
9 38 2 9 10 170.1004003359 1 0
9 39 2 9 10 36.0538960649 1 0
9 40 2 9 10 18.7973268292 1 0
9 41 2 9 10 42.0937077099 1 0
9 42 2 9 10 77.0382574441 1 0
9 43 2 9 10 1.226448916 1 0
9 44 2 9 10 1.2572643917 1 0
9 45 2 9 10 1.9598534593 1 0
9 46 2 9 10 0.5947354425 1 0
9 47 2 9 10 0.8813177472 1 0
9 48 2 9 10 0.3112344694 1 0
9 49 2 9 10 0.1534602054 1 0
9 50 2 9 10 0.9984160151 1 0
9 51 2 9 10 4.024477917 1 0
9 52 2 9 10 55.4675324075 1 0
9 53 2 9 10 125.726439171 1 0
9 54 2 9 10 91.8295778324 1 0
9 55 2 9 10 98.6089824807 1 0
9 56 2 9 10 108.4698807287 1 0
9 57 2 9 10 5.4851222894 1 0
9 58 2 9 10 0.0099225292 1 0
9 59 2 9 10 0.0025453432 1 0
9 60 2 9 10 131.8894803382 1 0
9 61 2 9 10 489.3470013549 1 0
9 62 2 9 10 219.4048915763 1 0
9 63 2 9 10 162.0884845958 1 0
9 64 2 9 10 97.3763634537 1 0
9 65 2 9 10 49.7975172641 1 0
9 66 2 9 10 33.9584545126 1 0
9 67 2 9 10 18.181033506 1 0
9 68 2 9 10 5.5837318116 1 0
9 69 2 9 10 16.0239556055 1 0
9 70 2 9 10 13.4971027906 1 0
9 71 2 9 10 0.9059695881 1 0
9 72 2 9 10 0.0017194938 1 0
9 74 2 9 10 0.0005207786 1 0
9 76 2 9 10 53.8651492595 1 0
9 77 2 9 10 181.8103350595 1 0
9 78 2 9 10 334.6541769532 1 0
